id,text,anger,disgust,fear,joy,sadness,surprise,emotions,language
afr_train_track_a_00187,ek wil weereens die springbokke bedank wat die aanvoorwerk gedoen het toe hulle die rugbywêreldbeker verlede jaar gewen het.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00188,die aand is afgesluit met 'n simboliese oorhandiging van die dokumente waaruit antoinette pienaar se karoo-stories hul ontstaan gehad het.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00189,politieke onbetrokkenheid van die volk en 'n blinde vertroue in the np.,1,0,0,0,0,,['anger'],afrikaans
afr_train_track_a_00190,die bykomstige kontrakte onder die a400m beleid skep oor die algemeen geleenthede vir die lugvaartbedryf.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00191,die khampepe kommissie se aanbevelings oor die mandaat en werksaamhede van die direktoraat spesiale operasies (die skerpioene) implementer.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00192,dit is waarom ons die kabinetsvergadering op die platteland 'n kwartaallikse instelling gaan maak.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00193,ons sal harder werk om suid-afrika se belange wêreldwyd te bevorder.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00194,die gautengse provinsiale regering het hom verbind tot die bevordering van gehalte-onderwys en om vaardighede te lewer.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00195,welvaart word geskep om mense se lewenskwaliteit te verbeter.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00196,dit fokus op samewerking tussen die departement en alle ander rolspelers in die landbou sektor om menslike kapitaal op te bou.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00197,"dit is dan ook die rede waarom die landbousektor 'n unieke bank het wat na die spesifieke behoeftes kan omsien, die landbank.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00198,die kombinasie van hierdie veranderlikes vereis dat daar unieke voorsiening vir landbou gemaak moet word.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00199,maar ons kan nie tevrede wees met slegs kwantitatiewe verandering nie.,0,0,1,0,0,,['fear'],afrikaans
afr_train_track_a_00200,ons sal natuurlik ook voortgaan om ons take in die verenigde nasies se veiligheidsraad uit te voer.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00201,"hierdie voorsiening is nie beperk tot suid-afrika nie, maar kom wêreldwyd voor.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00202,die regering van die wes-kaap gaan u nie versaak in u tyd van hartseer nie.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00203,die twee stukke grond is tans in die besit van goosen trust.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00204,die boubedryf is weer op dreef om die vaardighede van die provinsie uit te bou en broodnodige werkgeleenthede te skep.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00205,elke kind kry n mondstuk en word aangemoedig om mond tot mond asemhaling op die pop te oefen.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00206,dit is noodsaaklik dat die dam gebou word omdat die boorgate nie genoeg water op 'n slag kan gee nie.,0,0,1,0,0,,['fear'],afrikaans
afr_train_track_a_00207,synde 'n chef van formaat daar in australië sou dit darem lekker wees as naln-se-lemoene eendag in een van sy boeke opduik.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00208,jy sal wel bewus wees dat ons net verlede week 'n voormalige streekskommissaris afgedank het.,1,0,0,0,0,,['anger'],afrikaans
afr_train_track_a_00209,ons sal onderwysers help deur gedetailleerde daaglikse lesplanne te voorsien.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00210,verdere landbou-ekonomiese navorsing sluit die evaluering van aanlegte in wat in hul eie energiebehoeftes (elektrisiteit) voorsien.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00211,die provinsie produseer die afgelope sewe jaar 'n gemiddelde surplus van 286 000 ton koring.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00212,"wat prof. [j.j.] smith bedoel met 'n obsene bybetekenis, weet ek glad nie.",0,0,1,0,0,,['fear'],afrikaans
afr_train_track_a_00213,ons vasteland wys die wêreld hoe hoop en deursettingsvermoë lyk.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00214,"materiaal vir die museum, voorwaar!",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00215,ons moet verseker dat meer jongmense leerderskappe in die privaat- en openbare sektor betree.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00216,ek weet ook dat u reeds verskeie kursusse op landbougebied deurloop het.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00217,daar sal uiteindelik 16 ha tafeldruiwe ontwikkel word waarvan twee ha reeds in 2006 aangeplant is.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00218,dus behoort die vraag of groei regverdig verdeel word ’n sentrale aspek van alle ekonomiese oorwegings te wees.,0,0,1,0,0,,['fear'],afrikaans
afr_train_track_a_00219,om betrokke te raak by die welsyn van hulel families en hulle kultuurgemeenskap.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00220,die vrystaatse ad hoc-komitee is nie tevrede nie en vra 'n onderhoud met die minister van nasionale opvoeding aan.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00221,as gevolg van toeslikking en groter waterbehoeftes word die wal van keeromdam gedurende 1889 - 1990 met 3 - 4 verhoog.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00222,die skrywer self het egter verkies om sy verjaardag op die twaalfde te vier.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00223,ons finansiële instellings is 'n kragtige voorbeeld wat ons ietwat beskut het teen die wêreldwye ekonomiese storms.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00224,dit beteken ook dat elkeen 'n blyplek van sy eie sal hê waarop hy of sy trots kan wees.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00225,ons sal die inhiberende faktore deeglik in oënskou neem sodat ons hierdie program as ’n saak van dringendheid kan bespoedig.,0,0,1,0,0,,['fear'],afrikaans
afr_train_track_a_00226,tans is een derde van ons orgaanskenkers lewende familielede en die res van die organe word beskikbaar weens sterfgevalle.,0,0,0,0,1,,['sadness'],afrikaans
afr_train_track_a_00227,"vandag moet ons, met selfs groter selfvertroue, oor vryheid praat.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00228,volgens die 2001-sensus het 116 258 huishoudings in die wes-kaap nie oor basiese sanitasie beskik nie.,0,1,0,0,1,,['disgust' 'sadness'],afrikaans
afr_train_track_a_00229,hierdie stelling is baie van toepassing op die mense op die koebeeberg by vanrhynsdorp.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00230,daar is reeds 24 ha tafeldruiwe onder net gevestig en 'n verdere 14 ha is ook onder net ontwikkel.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00231,intussen voorsien die hexvallei besproeiingsraad water aan die groep uit hul bestaande bronne.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00232,net om bevolkingsgroei te neutraliseer beweer minister ab williams dat 'n groei van 6% daarvoor nodig is.dit is tans ongeveer 2%.,0,0,1,0,1,,['fear' 'sadness'],afrikaans
afr_train_track_a_00233,dit is 'n belangrike mylpaal dat u daarin gelsaag het om die verdelings van die verlede te oorbrug.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00234,"dit sluit eerstens hoër beleggingskoerse in, beide deur die openbare en privaatsektor.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00235,so hier is ons kans om ook ons kant van die saak te stel.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00236,die versameling bevat ook heelwat ander werk as taalrubrieke wat hiemstra vir die koerant geskryf het.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00237,kom ons maak die gesamentlike geveg teen rassisme ons eerste prioriteit.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00238,hierdie vyfjaar rollende plan is in 2007/08 nagesien en dit beloop nou r78 biljoen.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00239,"hier is koffie gedrink, en is die museumdag-aspek sinvol beklemtoon.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00240,ek het die reg om te glo wat ek wil glo.,1,0,0,0,0,,['anger'],afrikaans
afr_train_track_a_00241,"donderdag, 7 augustus, word gewy aan alle besigheidsvroue in die landbousektor, en spesifiek dié betrokke by uitvoere.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00242,ons inter-ministeriële komitee op korrupsie ondersoek maniere om korrupsie doelgerig die nek in te slaan.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00243,laat die dood van nadine jantjies nie verniet wees nie.,0,0,0,0,1,,['sadness'],afrikaans
afr_train_track_a_00244,die skaaltjie wat hy gebruik het om die posstukke te weeg is in pretoria in die museum in boomstraat te sien.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00245,ek wil u uitnooi om onbevange te praat sodat ons die tipe gesprek kan voer waaraan ons binne landbou gewoond is.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00246,"afrikaans is nie my moedertaal nie, maar dis belangrik dat ek u in die taal waarmee u gemaklik is, toespreek.",0,0,0,0,0,,[],afrikaans
afr_train_track_a_00247,ek kom so baie hier by u op vuki dat die motor al vanself hier wil indraai as ek verby ry.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00248,"dit is waar die verskil gemaak gaan word, dit is die vennootskap vir verandering.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00249,ons moet hierdie groot prestasie inderdaad vier.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00250,briewe moes geweeg en possakke moes verseël word.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00251,dit is slegs mense wat iets het om mee te spog wat skou.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00252,by geleentheid het die ambassadeurspaar op wesselsbron kom besoek aflê.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00253,graag wens ek u geluk met die inisiatief om hierdie kongres te reël.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00254,ons is die enigste afrikaanssprekendes by die minmec vergaderings.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00255,junie 2007 is daar 'n konferensie oor alkoholmisbruik onder plaaswerkers gehou.,0,0,0,0,1,,['sadness'],afrikaans
afr_train_track_a_00256,maar dit het my aan die dink gesit.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00257,sedertdien is 231 huise gebou.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00258,die status en die welvaart van die taal is ten nouste gekoppel aan die besit en uitoefening van politieke mag.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00259,die verskyning van hierdie boek het dus betekenis wat veel verder strek as die toekoms van afrikaans.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00260,dit sê vir my dat u strewe na `n beter lewe vir u en u families.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00261,die susters glo ook dat hul moeder daarteen gekant was dat haar lied soos ellie rhee op elke straathoek gesing word.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00262,die redery was van maenen & van den broeck (antwerpen).,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00263,"hy was 50 jaar lank ouderling in die kerk, chris barnard se pa voorgestel in die ng kerk op beaufort-wes.",0,0,0,0,0,,[],afrikaans
afr_train_track_a_00264,dit is ons volkskontrak.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00265,daar is ook 'n begroting van r200 000 aan die plan gekoppel vir die huidige finansiele jaar.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00266,dennis horn) en sy neem sedert haar 12de jaar deel aan die junior nasionale seëlskou (junass).,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00267,holloway en vergesel hom later na washington en londen as ambassadeursvrou.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00268,"dis ook nie sake waaroor ons net in die parlement kan praat nie, daar moet dade volg.",0,0,0,0,0,,[],afrikaans
afr_train_track_a_00269,ons kan nie toelaat dat die bedryf deur sulke vrot kolle bederf word nie.,0,1,0,0,0,,['disgust'],afrikaans
afr_train_track_a_00270,ek weet dat julle als het wat nodig is om dalrose 'n energieke en belangrike deel van die gemeenskap te maak.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00271,die mikpunt is dat oor 4 jaar 'n totaal van 50 ha ontwikkel moet wees.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00272,en dit hoef nooit 'n dodelike siekte te wees nie.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00273,"in augustus 1997 het prof. n.j. snyman sy versameling knipsels oor veral die afrikaanse letterkunde, aan naln oorgedra.",0,0,0,0,0,,[],afrikaans
afr_train_track_a_00274,ons het wetstoepassingsagentskappe beveel om strenger op te tree teen wetteloosheid in balfour en ander gebiede.,0,0,1,0,0,,['fear'],afrikaans
afr_train_track_a_00275,"jou beste prestasie nou, het jou net in posissie geplaas om die volgende uitdaging te oorkom.",0,0,1,1,0,,['fear' 'joy'],afrikaans
afr_train_track_a_00276,deur die jare het dit duideliker as ooit geraak dat hierdie vennootskap baie wedersydse voordele inhou.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00277,ons sal voortgaan om ons gesondheidsorgstelsel te verbeter.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00278,deur saam te werk sal ons misdaad verslaan.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00279,kom ons maak werk daarvan om skouriviere in ons provinsie te hê.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00280,dit is ons toekoms.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00281,ons sal harder met ons internasionale eweknieë moet saamwerk om 'n wettig bindende verdrag te beding.,0,0,1,0,1,,['fear' 'sadness'],afrikaans
afr_train_track_a_00282,deur die jare het ons voortdurend die regeringstrukture verbeter.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00283,dit is deels die gevolg van doelbewuste programme deur die regering om openbare infrastruktuur uit te brei.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00284,"ons begroot binne 'n drie-jaar of medium termyn raamwerk, en jaarliks in oktober gee ons 'n begrotingsvoorsmaak aan die parlement.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00285,die filosofie van lewenslange leer en uitkomsgebaseerde onderrig vorm die hoeksteen van die opleiding wat in 'n verskeidendheid vorme aangebied word.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00286,hierdie tipe inligting stel die museum eweneens aan navorsers en ander belanghebbendes beskik-baar.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00287,die ontstaan en ontwikkeling van die leeskringkultuur vorm 'n belangrike tema in die geskiedenis van die afrikaanse literatuur en die afrikaanse boek.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00288,van besondere belang was die erosie wat naby calitzdorp plaasgevind het.,0,0,1,0,1,,['fear' 'sadness'],afrikaans
afr_train_track_a_00289,hierdie basiese waarhede word reeds erken in ons grondwet.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00290,hierdeur is die basis gelê vir die historiese aankondigings wat president fw de klerk 20 jaar gelede gemaak het.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00291,ons gee hier 'n samevatting en enkele uittreksels uit die lesing.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00292,hier in sekere wes-kaapse dorpe is die aantal teringgevalle kommerwekkend hoog en neem dit jaarliks toe.,0,0,1,0,1,,['fear' 'sadness'],afrikaans
afr_train_track_a_00293,ons wil hê dat u mede-eienaarskap van u eie toekoms moet opneem.,1,0,0,0,0,,['anger'],afrikaans
afr_train_track_a_00294,my beklemtoning van kulturele diversiteit moet nie verkeerd verstaan word nie.,0,0,1,0,0,,['fear'],afrikaans
afr_train_track_a_00295,"maar ons, as afrikaanse moedertaalsprekers, moet daarteen waak om nie die taal te isoleer van ander taal-omgewings nie.",0,0,1,0,0,,['fear'],afrikaans
afr_train_track_a_00296,verlede jaar het ons ons eerste resessie in 17 jaar ervaar.,0,0,1,0,1,,['fear' 'sadness'],afrikaans
afr_train_track_a_00297,hierdie afname is grootliks te danke aan 'n dramatiese uitbreiding van besteding op maatskaplike toelae sedert 2002.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00298,met die toenemende belangrikheid van dienste en nuwe tegnologie fokus ons sentraal op die beskikbaarheid en kwaliteit van onderwys en opleiding.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00299,"ek glo baie sterk daaraan aan om te kan boer nie'n reg is nie, dis 'n voorreg.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00300,kommersiële suiwelprodusente kan volgens die unieke konsep ook koeie verhuur aan die projek en daardeur punte op hul seb-telkaart kan verwerf.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00301,langenhoven is almal se erfenis - dit het die geskiedenis voldoende bewys.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00302,hulle was vir my meer soos 'n tweede ma en pa as 'n ouma en oupa.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00303,terselfdertyd beoog ons om digitale uitsending aan 50% van die bevolking beskikbaar te stel teen die einde van die jaar.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00304,en geen taak is belangriker as om ons land en ons nasie te verenig.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00305,as u in die oggend opstaan moet u met 'n lied in die hart gaan werk.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00306,"as enigiemand beter planne het, sê vir ons want ons is buigsaam.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00307,"die klem val enersyds op die aanmoediging en ontwikkeling van kuns-, dans-, drama- en musiektalent om potensiaal bloot te lê.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00308,dié versameling van oor die 700 knipsels vul ons bestaande tydskrifbank goed aan.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00309,deur beukes se toedoen is die eenakter ook as genre in voorgeskrewe werk in die hoërskole van die destydse onderwysdepartemente ingevoer.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00310,ook die wes-kaapse taalkomitee het in november verlede jaar 'n werkswinkel vir 'n bewussynsveldtog vir khoisan-tale in die provinsie gehou.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00311,ek wil afsluit deur aan wenners te sê: baie geluk.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00312,aandeelhouers ontvang gereeld opleiding rondom die projek.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00313,"ek het dit al by herhaling gesê, maar ek dink dit is goed om dit weer eens vandag te sê.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00314,ons wil hê die inwoners van ons provinsie moet mede-regeerders wees.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00315,sekere aspekte van die projek het egter ook 'n baie lang aanloop.,0,0,0,0,1,,['sadness'],afrikaans
afr_train_track_a_00316,jongmense koop weer cd's met afrikaanse musiek.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00317,"om as gasheerland vir die fifa wêreldbeker op te tree, maak van 2010 voorwaar 'n jaar van aksie.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00318,"maar ek het sedertdien in die politiek en die samelewing geleer dat daar niks soos ""nooit"" is nie.",0,0,0,0,0,,[],afrikaans
afr_train_track_a_00319,"ons geskiedenis lewe van sy pionierskarakter, van durf en moed, van die groot vryheidsdrang wat terugdateer na vryburgerdae kort na volkstigting.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00320,die terminaal is tans onder konstruksie by die ngqura hawe en ons sal meer detail voortaan aankondig.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00321,effektiewe staatsbeheerde ondernemings (so) is van kardinale belang vir enige ontwikkelende land.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00322,die transaksie is gefinaliseer via 'n leningsrekening vanaf die huidige eienaar.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00323,dit is moontlik omdat helen zille my toelaat om op landbou te fokus.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00324,ek is bly daar is so taakgroep.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00325,"aangesien die besproeiingsraad nie die finansiële las van erosie beskermingswerke kon dra nie, moes befondsing elders bekom word.",0,0,0,0,1,,['sadness'],afrikaans
afr_train_track_a_00326,daar word gesê dat die jeug van vandag in hul lewe tot vyf keer van beroep gaan verander.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00327,"hy het hier gou ekstra take op hom geneem, soos die persklaarmaak van boeke vir die uitgewersafdeling.",0,0,0,0,0,,[],afrikaans
afr_train_track_a_00328,ek weet dat die oorgrote meerderheid van hulle sal voortgaan om te help bou aan hierdie afrika-vaderland van hulle.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00329,en ons is nie klaar met hom nie.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00330,"nietemin het dit die toerien-dogters hewig ontstel want, het hulle gesê, ""ons vader was beslis geen papbroek nie"".",1,0,0,0,1,,['anger' 'sadness'],afrikaans
afr_train_track_a_00331,die vryheid om onsself uit te druk is een van die wonderlike prestasies van ons nuwe demokrasie.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00332,sy het net gehelp om dit te publiseer.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00333,werkloosheid is dwarsoor die wêreld 'n problem en daar is op die oog af nie maklike antwoorde nie.,0,0,0,0,1,,['sadness'],afrikaans
afr_train_track_a_00334,die gesin het ondertussen hier en daar woonplek gevind o.a.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00335,dit het al die bestanddele van 'n suksesvolle boerdery.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00336,"laasgenoemde kan dalk 'n probleem wees, maar dit lyk asof sy ook onder hulle begin inklim as daar nie gewerk word nie.",0,0,1,0,0,,['fear'],afrikaans
afr_train_track_a_00337,"hy het kennis gemaak met die taalkundige j. du p. scholtz, wat 'n tyd aan die uitgewersafdeling verbonde was.",0,0,0,0,0,,[],afrikaans
afr_train_track_a_00338,gedurende 2005 is die eerste stokkies geplant en vanjaar is die plaas vergroot na 8 ha.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00339,"byvoorbeeld, druk om grond beskikbaar te stel vir behuising en verstedeliking, water vir menslike en nywerheidsgebruik, ens.",0,0,0,0,0,,[],afrikaans
afr_train_track_a_00340,"chanette paul, kortverhaal- en hygromanskywer, het van haar eerste pennevrugte gestuur.",0,0,0,0,0,,[],afrikaans
afr_train_track_a_00341,dit alles bring ons nog geen duim nader aan die oplossing nie.,0,0,0,0,1,,['sadness'],afrikaans
afr_train_track_a_00342,die dam word in 1954 voltooi en oorstroom sy walle in augustus van dieselfde jaar.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00343,al hierdie dinge het gelei tot die onderhandelingsproses wat uitgeloop het op ons eerste demokratiese verkiesing in 1994.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00344,gister was die herdenking van die vrystelling van die kaapse slawe op 1 desember 1838.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00345,na vyf jaar op kosskool kon my suster en ek terug na pretoria.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00346,die reis na die verre suid-afrikaanse republiek sou buitendien nie maklik wees nie.,0,0,1,0,0,,['fear'],afrikaans
afr_train_track_a_00347,ons weet ook dat suid-afrika veel minder geraak word as baie ander lande.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00348,maar: ondersteuning van ons nuwe boere bly egter van kritieke belang.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00349,wingerde en landbougrond van onskatbare waarde word verwoes en toegeslik.,0,0,0,0,1,,['sadness'],afrikaans
afr_train_track_a_00350,dit was baie besonders om die briewe te lees en jouself so te sien grootword deur die oë van iemand wat jou liefhet.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00351,jakalskraal gemeenskapplaas is 'n melkery wat vir baie jare deur casidra bestuur is.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00352,vandag vier ons die 30ste herdenking van die ontstaan van die afrikaanse taalmuseum- en monument.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00353,dit is 'n taal wat besig is om oor te kook.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00354,vanuit die polities-korrekte vertrekpunte van die huidige is die eurosentrisme daarvan dalk nog steeds ongemaklik.,0,0,1,0,1,,['fear' 'sadness'],afrikaans
afr_train_track_a_00355,"eindelik in 1891 het die blye dag aangebreek dat ons na skietfontein, agter magaliesberg kon trek.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00356,u sal ook moet waak teen die soeke na kitsoplossings.,0,0,1,0,0,,['fear'],afrikaans
afr_train_track_a_00357,"hiemstra-trust gestig, wat reeds sowat r1,5 miljoen ter bevordering van afrikaans bestee het.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00358,eerstens het geld-metrieke armoede aansienlik afgeneem sedert die eeuwisseling.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00359,"die onderwys moet, saam met ander sektore, die sleutel verskaf tot 'n meer voorspoedige en vooruitstrewende suid-afrikaanse samelewing.",0,0,0,0,0,,[],afrikaans
afr_train_track_a_00360,in werklikheid stap sy dan haar dood tegemoet.,0,0,0,0,1,,['sadness'],afrikaans
afr_train_track_a_00361,die huidige getalle oorwig en die voorspelde groei in die nuwe suid-afrika is 'n verdoemende situasie soos uit die groenskrif oor bevolkingsontwikkeling blyk.,0,0,1,0,1,,['fear' 'sadness'],afrikaans
afr_train_track_a_00362,"leviseur se eie tuin, dus het laasgenoemde sommer die boompies ook verskaf!",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00363,"aan die een kant sal planne voortgaan om werksgeleenthede uit te brei in sektore soos gesondheid, maatskaplike werk, onderwys en wetstoepassingsagentskappe.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00364,"aansienlike verdere besinninbg en beplanning word gevra, alvorens daar werklik 'n geloofwaardige en aanvaarbare onderwysvoorsieningstelsel gevestig kan word.",0,0,0,0,0,,[],afrikaans
afr_train_track_a_00365,die taal groei welig soos goudgeel gousblomme na geil re ns in namakwaland.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00366,ry maar net deur die graanproduserende areas van die wes-kaap en sien hoe die boere oënskynlik op die gunstige prys-seine reageer.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00367,"o, maar kyk die verskriklike monsters uit die middeleeuse verbeelding!",0,0,1,0,0,,['fear'],afrikaans
afr_train_track_a_00368,gelyklopend met hierdie onderneming is 'n spesiale projek om ingrypings te ondersoek wat nodig is ten opsigte van kwesbare kinders ouer as 14.,0,0,0,0,0,,[],afrikaans
afr_train_track_a_00369,wanneer jy toegerus is met kennis kan jy soveel meer bydra tot die sukses van die boerdery waarby jy betrokke is.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00370,"die dertien stories wat sy geskryf het vir haar dieretuin-stories, was baie gewild en sommige van hulle is ook in suid-sotho vertaal.",0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00371,u het reeds verneem dat die nasionale regering r400 miljoen bewillig het vir droogtehulp.,0,0,0,1,0,,['joy'],afrikaans
afr_train_track_a_00372,as minister van landbou is ek trots op u. ons benodig u toewyding en vaardighede in die wes-kaap se landbou sektor.,0,0,0,1,0,,['joy'],afrikaans
